Kannur,,Head Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670001
Kannur Railway Station,,Sub Post Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670001
Payyambalam,,Sub Post Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670001
Civil Station Kannur,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670002
Talap (Kannur),,Sub Post Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670002
Kannur City,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670003
Katalayi,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670003
Thayyil,,Branch Post Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670003
Pallikunnu,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670004
Kakkat,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670005
Kottali,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670005
Attadappa,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670006
Chovva,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670006
Kappad,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670006
Kizhunna,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670007
Thottada,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670007
Alavil,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670008
Azhikkal,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670009
Azhikode,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670009
Azhikode South,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670009
Valapattanam,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670010
Chirakk R.S.,,Branch Post Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670011
Chirakkal,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670011
Kattampally,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670011
Kannookara,,Branch Post Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670012
Kannur Thana,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670012
Burnacherry,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670013
Chalad,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670014
Kannur District Hospital,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670017
Thazhe Chovva,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Kannur,Kerala,India,670018
Thalassery,,Head Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670101
Thalassery Bazar,,Sub Post Office,Non-Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670101
Thalassery Courts,,Sub Post Office,Non-Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670101
Chalil,,Sub Post Office,Non-Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670102
Kurichiyil,,Branch Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670102
Punnol,,Branch Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670102
Temple Gate,,Sub Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670102
Moozhikkara,,Branch Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670103
Tiruvangad,,Sub Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670103
Cherakkara,,Sub Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670104
Nettur (Kannur),,Sub Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670105
Vadakkumbad,,Branch Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670105
Dharmadam,,Sub Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalasery,Kerala,India,670106
Eranholi,,Sub Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670107
Perundattil,,Branch Post Office,Delivery,Kerala,Kannur,Thalassery,Calicut,Thalassery,Kerala,India,670107
Taliparamba,,Head Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670141
Thrichambaram,,Branch Office directly a/w Head Office,Non-Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670141
Chuzhali,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Kanhirangad,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Karimbam,,Sub Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Koyyam,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Kurumathur,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Kuttiyeri,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Muyyam,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
Pallivayal,,Branch Post Office,Delivery,Kerala,Kannur,Cannanore,Calicut,Taliparamba,Kerala,India,670142
